exp,kind,gt_idx,type,duration_s,true_dh,status,oracle_pred_dh,oracle_ci,oracle_accepted
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,0,up,33.696000000000026,49.0667,clean,48.404137904923275,4.4154596196327125,False
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,1,down,12.950000000000045,-7.479999999999997,clean,-8.176304515329102,1.2067079126461118,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,2,down,14.980999999999995,-11.2143,clean,-11.308165950600099,1.0466271673005383,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,3,down,10.840000000000032,-3.7399999999999984,clean,-3.76203524303035,0.7978167751501822,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,4,down,13.348999999999933,-7.48,clean,-7.813722988235786,1.1876051558826164,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,5,down,10.999000000000024,-3.7399999999999984,clean,-3.777378616894758,0.7986923447259193,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,6,down,14.90300000000002,-10.3703,clean,-10.423591177511087,0.9642593635993448,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,7,down,11.995000000000005,-5.3634,clean,-5.630809718972788,0.9939501195759736,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,8,up,13.509000000000015,8.1724,clean,8.19035926375185,1.2116014931103412,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,9,up,13.349000000000046,7.48,clean,7.836291624735016,1.1898270408640008,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,10,up,11.039999999999964,3.7399999999999984,clean,3.800544071860483,0.8039472526482218,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,11,up,13.467999999999961,7.48,clean,7.7672084775868155,1.1818281501648265,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,12,up,15.141999999999939,11.220000000000002,clean,11.536722355574806,1.2193154005875935,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,13,up,13.588999999999942,7.479999999999997,clean,7.1893634805482725,1.2420287681661493,False
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,14,up,10.482999999999947,3.740000000000002,clean,4.217734542049206,0.8647055593158575,False
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,15,down,11.15800000000013,-3.740000000000002,clean,-4.188132029959673,1.4729663377975624,False
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,16,down,13.627999999999929,-11.22,clean,-11.386267334093658,1.0630193497299771,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,17,down,17.05100000000016,-14.96,clean,-15.097414313796984,1.371985165013554,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,18,down,19.40000000000009,-19.7414,clean,-19.37796769623592,1.762706271757767,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,19,up,13.268000000000029,7.48,missed,-0.3259774954279426,0.7555687478398343,False
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,20,up,13.228999999999814,7.48,clean,7.8316940129975015,1.1901892698722314,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,21,up,11.317000000000007,3.7399999999999984,clean,3.835502745628311,0.808352517502932,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,22,up,18.761999999999944,18.7,clean,18.804275037001666,1.6866323760739932,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,23,up,13.189000000000078,7.740000000000002,clean,7.793546541074749,1.1853646493018533,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,24,up,11.077999999999975,3.75,clean,4.242319850049955,0.8473950661820568,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,25,down,20.317000000000007,-22.71,clean,-22.9682551516716,2.0668214324498813,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,26,down,22.784999999999854,-26.18,clean,-27.077447409421374,2.440756105219174,True
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,27,up,33.41500000000019,48.89,clean,58.54220855132757,5.254206598004205,False
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,28,down,33.77300000000014,-48.89,clean,-47.64607167050694,4.302482735815962,False
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,0,down,11.358000000000061,-3.674999999999997,gt_merged,-3.6449217356548136,0.8237018983444775,False
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,1,down,10.641999999999939,-3.324999999999996,gt_merged,-3.2983959598578805,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,2,down,12.871999999999957,-6.649999999999999,clean,-6.650467235691396,0.7636268314899117,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,3,down,16.614000000000033,-13.3226,missed,-13.319673862272468,1.434049501723593,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,4,down,10.720000000000027,-3.324999999999996,clean,-3.360196066330698,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,5,down,12.233999999999924,-5.600000000000001,clean,-5.612657942458576,1.0014846849381085,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,6,down,15.498000000000047,-12.5073,missed,-11.80420546470224,2.7250531533091817,False
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,7,up,33.38599999999997,40.95,missed,34.266134593995936,4.235840543145613,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,8,up,15.773999999999887,13.299999999999995,clean,13.304502332524349,1.6251197078391981,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,9,up,15.90899999999965,10.050000000000011,clean,10.346858336505655,1.2694456351143237,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,0,down,12.871999999999957,-6.999999999999993,missed,-6.967109932034371,0.8111325498774379,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,1,down,25.29600000000005,-28.875,missed,-29.01641927545252,3.0607464524763537,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,2,down,16.05600000000004,-11.55,missed,-11.50286835637533,1.2380941682370852,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,3,down,18.644999999999982,-16.8,missed,-16.688216888689315,1.7446446197493097,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,4,up,18.839000000000055,12.6,missed,12.296719755186396,2.0467929938515095,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,5,up,12.109000000000037,4.200000000000001,missed,3.76914580720547,0.7938283121170788,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,6,up,12.75,6.199999999999999,missed,5.959800986464428,1.023823740264796,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,7,up,13.388000000000034,5.350000000000001,missed,5.205154487483555,0.960182970559704,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,8,up,15.012000000000057,8.924999999999997,missed,8.932355085178022,0.9757921296178377,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,9,up,13.321000000000026,3.325000000000003,missed,3.283392458766423,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,10,up,18.908999999999992,9.975,missed,10.209400639359549,1.098768934872943,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,11,down,32.54000000000008,-41.125,missed,-41.86209947451126,4.353693242141079,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,12,up,16.136999999999944,5.428,clean,5.366002203909408,0.8700573735968976,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,13,up,29.794999999999845,34.65,missed,35.81424420687767,4.304043527347963,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,14,down,32.940000000000055,-40.95,missed,-40.99669644026277,4.920906822239529,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,15,up,12.274000000000115,6.3,missed,5.3360263815228866,0.9219952786849922,False
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,16,down,12.073999999999842,-6.3,missed,-5.377738004948834,0.7610105870752827,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,17,up,12.112999999999829,6.3,missed,5.366664989704135,0.8991774009723377,False
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,18,up,17.674999999999955,12.287,missed,12.232611686175408,1.4615931828660629,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,19,up,13.532999999999902,10.950000000000005,missed,9.984616320308136,1.238663581946587,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,20,up,12.320999999999913,3.324999999999996,missed,3.522899724928738,0.8361190899745269,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,21,down,11.485999999999876,-3.324999999999996,missed,-3.420111079073037,0.8287858690104318,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,22,down,12.154999999999973,-5.600000000000001,missed,-5.354115009798167,1.029255562725,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,23,down,21.712999999999965,-22.05,missed,-23.049933777484547,2.786409444582179,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,24,up,16.491999999999962,13.3,missed,13.241184927773201,1.3910581687661712,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,25,up,12.68600000000015,3.3999999999999986,missed,3.415212153855851,0.8063217578801826,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,26,up,17.550000000000182,5.350000000000001,missed,6.608441153938895,0.8215759663895846,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,27,down,13.32100000000014,-3.1889,missed,-3.127708771702573,0.7767894000970071,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,28,down,14.377999999999929,-6.199999999999999,missed,-6.626823647684205,0.8226162605957915,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,29,down,19.451999999999998,-16.8,missed,-16.521643056762993,2.0016868296582007,True
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,30,down,18.395999999999958,-5.5728,missed,-5.556571897288457,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,0,down,12.871999999999957,-6.999999999999993,clean,-7.078101391198372,0.8202539888029678,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,1,down,25.295999999999992,-28.875,clean,-28.932994822500422,3.0520551740901065,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,2,down,16.055999999999926,-11.55,clean,-11.717749728986433,1.2443336564409622,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,3,down,18.644999999999982,-16.8,clean,-16.86023807503088,1.7642917524424526,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,4,up,18.838999999999942,12.6,clean,6.6587146948685945,2.5288809347667836,False
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,5,up,12.109000000000037,4.200000000000001,clean,4.177430385678247,0.8346986624240931,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,6,up,12.75,6.199999999999999,clean,6.536581591130849,1.079256661479705,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,7,up,13.388000000000034,5.350000000000001,clean,5.298074953706889,0.9775961410701102,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,8,up,15.011999999999944,8.924999999999997,clean,9.009529963756817,0.9865074053825401,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,9,up,13.321000000000026,3.325000000000003,clean,3.3407246814926705,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,10,up,18.908999999999992,9.975,clean,10.262304393130384,1.1091809572859963,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,11,down,32.539999999999964,-41.125,clean,-42.25749149915386,4.395181207902432,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,12,up,16.136999999999944,5.428,clean,5.559177273797104,1.0613053555118348,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,13,up,29.795000000000073,34.65,clean,36.0888768387649,4.335578300895777,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,14,down,32.940000000000055,-40.95,clean,-41.531968728230666,4.9858193328078,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,15,up,12.273999999999887,6.3,clean,5.441975660009645,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,16,down,12.07400000000007,-6.3,clean,-5.416839602946013,0.7767164521713522,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,17,up,12.113000000000056,6.3,clean,5.438703991220769,0.8241497436376869,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,18,up,17.675000000000182,12.287,clean,12.341455257807127,1.4783107380157778,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,19,up,13.532999999999902,10.950000000000005,clean,10.072297699560446,1.2420473658454325,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,20,up,12.32100000000014,3.324999999999996,clean,3.5685504475885352,0.8473619506823376,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,21,down,11.485999999999876,-3.324999999999996,clean,-3.8647058479966043,0.8780500477135413,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,22,down,12.154999999999973,-5.600000000000001,clean,-5.474075711350065,1.0475607240435423,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,23,down,21.713000000000193,-22.05,clean,-22.983538983767463,2.7786980180735488,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,24,up,16.492000000000075,13.3,clean,13.418790049585839,1.3921725835684113,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,25,up,12.685999999999922,3.3999999999999986,clean,3.4647796059304126,0.8179390030191384,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,26,up,17.549999999999955,5.350000000000001,clean,6.690682465647065,0.8472366617602802,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,27,down,13.320999999999913,-3.1889,clean,-3.170710810003668,0.7875129281097489,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,28,down,14.378000000000156,-6.199999999999999,clean,-6.724603523793267,0.8435334798933185,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,29,down,19.451999999999998,-16.8,clean,-16.70686910206244,2.022998198185393,True
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,30,down,18.395999999999958,-5.5728,clean,-5.589116960855425,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,0,down,11.358000000000061,-3.674999999999997,missed,-3.6908971316309636,0.7920122395853093,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,1,down,10.641999999999939,-3.324999999999996,missed,-3.411379600202766,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,2,down,12.872000000000071,-6.649999999999999,missed,-6.733573417571613,0.7759215441457453,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,3,down,16.614000000000033,-13.3226,missed,-13.325589090958491,1.438141639326829,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,4,down,10.720000000000027,-3.324999999999996,missed,-3.4580827965686503,0.7555687478398343,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,5,down,12.233999999999924,-5.600000000000001,missed,-5.717337899261363,1.02021002029522,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,6,down,15.498000000000047,-12.5073,missed,-13.731160582042284,4.636804420104545,False
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,7,up,33.38599999999997,40.95,missed,41.25112202510138,4.9986740778381344,False
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,8,up,15.773999999999887,13.299999999999995,clean,13.511921233898688,1.650722460092288,True
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,9,up,15.90899999999965,10.050000000000011,clean,10.425123249602942,1.2562752891923037,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,0,up,16.335,12.777444193725271,clean,12.47076280149554,1.3888425175127728,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,1,down,10.838999999999999,-3.412756191847677,clean,-3.09608302029725,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,2,up,11.039000000000001,3.4281230336947175,clean,3.0942286621092907,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,3,up,11.198000000000008,4.182211224990411,clean,4.212210125840318,0.8480783135180187,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,4,up,12.671999999999997,6.231132201261616,clean,6.1992076659051065,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,5,down,12.513000000000005,-6.346494271686126,clean,-6.216252730125281,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,6,down,15.617999999999995,-10.911797942609724,clean,-10.651838236728358,1.2080888995399346,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,7,down,12.272999999999996,-6.21694641445859,clean,-6.065869722542242,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,8,up,22.745000000000005,23.36346424783879,clean,22.90315602303124,2.587637035325153,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,9,down,12.712000000000018,-6.25158268561222,clean,-6.259067051379579,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,10,down,15.460000000000036,-10.895782813511346,clean,-10.581141520073748,1.1955773916293826,True
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,11,down,12.711999999999989,-6.17184394354895,clean,-6.06742107703845,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,0,up,16.334999999999994,12.777444193725271,clean,12.657236398091134,1.4109305023215186,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,1,down,10.838999999999999,-3.412756191847677,clean,-3.43771403522553,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,2,up,11.038999999999987,3.4281230336947175,clean,3.4559163263595867,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,3,up,11.198000000000008,4.182211224990411,clean,4.280504054444295,0.8618286287742339,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,4,up,12.671999999999997,6.231132201261616,clean,6.256922300599351,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,5,down,12.512999999999977,-6.346494271686126,clean,-6.290229742682065,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,6,down,15.617999999999995,-10.911797942609724,clean,-10.666551365249079,1.206165085701011,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,7,down,12.272999999999996,-6.21694641445859,clean,-6.188948401304879,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,8,up,22.745000000000005,23.36346424783879,clean,23.1478244023136,2.616330190544777,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,9,down,12.711999999999989,-6.25158268561222,clean,-6.30957065709925,0.7555687478398343,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,10,down,15.460000000000036,-10.895782813511346,clean,-10.704276203554759,1.209783137953939,True
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,11,down,12.711999999999989,-6.17184394354895,clean,-6.113643898482806,0.7555687478398343,True
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,0,up,23.46199999999999,27.0788,clean,27.083686398048673,2.9920841654313945,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,1,down,17.25,-15.639999999999995,clean,-14.395131802355996,2.081216468541143,True
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,2,down,10.95799999999997,-3.7073,clean,-3.3803983875771366,0.7555687478398343,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,3,up,17.528999999999996,15.1485,clean,14.230968790874243,1.4878278190082066,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,4,up,15.855999999999995,11.172,clean,9.799777387443752,2.0448004803192137,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,5,down,19.322000000000003,-15.639999999999995,clean,-18.219069744191163,1.6230126248610046,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,6,down,13.269000000000005,-7.82,clean,-7.32254331564769,1.1388771134813496,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,7,down,13.347999999999956,-7.82,clean,-7.383970963347477,0.9630825247105866,True
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,8,up,25.216000000000008,25.78,clean,28.270391749212166,3.1176165900278026,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,9,down,25.45399999999995,-31.28,clean,-29.809503914910977,2.6933419211921326,False
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,10,up,21.47199999999998,23.5313,clean,22.371551756553767,2.020604398122092,True
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,11,down,20.794000000000096,-22.5398,clean,-22.24113731767189,1.9883516148187719,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,0,up,23.46199999999999,27.0788,clean,28.42450102109446,4.350746612006578,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,1,down,17.25,-15.639999999999995,clean,-10.052644497621905,2.4619640334828823,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,2,down,10.95799999999997,-3.7073,clean,-3.558241600494116,0.7670387144370979,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,3,up,17.528999999999996,15.1485,clean,14.658160703009466,3.206017237254291,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,4,up,15.855999999999995,11.172,clean,10.698664064262873,3.148952820233128,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,5,down,19.322000000000003,-15.639999999999995,clean,-20.150144238198283,1.831426267975759,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,6,down,13.269000000000005,-7.82,clean,-7.736831881448579,1.3807674084495078,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,7,down,13.347999999999956,-7.82,clean,-7.688822157534047,1.290411814048797,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,8,up,25.216000000000008,25.78,clean,27.714112400960502,3.4950454487102394,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,9,down,25.45400000000018,-31.28,clean,-34.09743171043835,3.296996652291543,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,10,up,21.47199999999998,23.5313,clean,24.219407221590618,2.50817312341427,False
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,11,down,20.794000000000096,-22.5398,clean,-22.71576303821428,4.352737963370873,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,0,up,26.807999999999993,41.73,clean,37.4860299881059,3.543839234172987,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,1,down,26.252000000000066,-38.5,clean,-38.29654349451915,3.481630957263658,True
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,2,up,17.450999999999908,19.25,clean,10.622938202537188,7.303898851158488,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,3,up,11.038999999999987,3.8500000000000014,clean,3.84776778063359,0.8201198703939527,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,4,down,11.676000000000045,-3.8500000000000014,clean,-3.5153452817358573,0.7706004105491778,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,5,down,18.603000000000065,-18.1045,clean,-17.5172929905218,1.7715394957089678,True
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,6,up,12.392000000000053,6.4894,clean,6.29357278968765,1.1068525735377588,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,7,up,15.817000000000007,11.55,clean,11.448284139109841,2.3968042965904677,False
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,8,up,13.188999999999965,7.699999999999996,clean,7.284988355496569,1.9821905392243324,False
