time_s,ax_ms2,ay_ms2,az_ms2
1002.328,0.99900347,-9.682557,0.71425754
1002.347,1.0205388,-9.710074,0.73100734
1002.366,1.0552348,-9.708878,0.64247286
1002.385,1.1844472,-9.690931,0.62093747
1002.403,1.1377872,-9.653843,0.6364908
1002.422,1.0540384,-9.669396,0.7262217
1002.441,1.1796615,-9.643075,0.72382885
1002.46,1.2131611,-9.653843,0.70588267
1002.479,1.119841,-9.712467,0.7082755
1002.498,1.2095718,-9.695718,0.6867401
1002.517,1.1593226,-9.68495,0.695115
1002.535,1.0432707,-9.695718,0.7477571
1002.554,1.1904292,-9.674182,0.68195444
1002.573,1.1784651,-9.647861,0.7118647
1002.592,1.0851451,-9.696914,0.66400826
1002.611,1.0899308,-9.743574,0.701097
1002.63,1.0420742,-9.707682,0.7082755
1002.648,1.099502,-9.650253,0.5922236
1002.667,1.1138589,-9.680164,0.59940207
1002.686,0.9846465,-9.68495,0.7286145
1002.705,1.1078769,-9.729217,0.721436
1002.724,1.2526426,-9.683753,0.6257231
1002.743,1.1270195,-9.674182,0.6831509
1002.761,0.92482597,-9.662218,0.6628119
1002.78,0.951147,-9.634701,0.5240282
1002.799,0.9595219,-9.678967,0.57906306
1002.818,0.92482597,-9.678967,0.45702913
1002.837,0.75493556,-9.729217,0.4103691
1002.856,0.73340017,-9.783055,0.43070808
1002.874,0.9176475,-9.769895,0.48454657
1002.893,1.1330016,-9.750752,0.4211368
1002.912,1.0241281,-9.762716,0.43669012
1002.931,0.8315059,-9.710074,0.48095736
1002.95,0.80518484,-9.6682,0.6017949
1002.969,1.0169497,-9.619147,0.5455636
1002.987,1.1425728,-9.629914,0.43429732
1003.006,0.7860422,-9.68136,0.42831525
1003.025,0.77647096,-9.692128,0.47377887
1003.044,1.0468599,-9.745967,0.4761717
1003.063,1.0731809,-9.851251,0.62931234
1003.082,1.1772687,-9.85484,0.7429714
1003.1,1.4069797,-9.806984,0.75493556
1003.119,1.4763715,-9.708878,0.8315059
1003.138,1.402194,-9.665807,0.9320044
1003.157,1.3447664,-9.523434,0.8865408
1003.176,1.2634103,-9.46481,0.7465607
1003.195,1.0133604,-9.5665045,0.7190432
1003.213,0.8315059,-9.694521,0.73100734
1003.232,1.1234303,-9.680164,0.55513483
1003.251,1.1820544,-9.634701,0.50488555
1003.27,1.0085747,-9.713663,0.48215377
1003.289,1.1102697,-9.743574,0.2321038
1003.308,1.0947163,-9.734002,0.31944183
1003.326,0.9942178,-9.773484,0.5515456
1003.345,1.0552348,-9.741181,0.46660042
1003.364,1.0779666,-9.759128,0.47736812
1003.383,1.0277174,-9.736395,0.50009996
1003.402,1.026521,-9.706485,0.61854464
1003.421,1.052842,-9.659825,0.49292147
1003.439,1.0109676,-9.71486,0.6017949
1003.458,1.2227324,-9.688539,0.5802595
1003.477,1.174876,-9.672985,0.50009996
1003.496,1.1030912,-9.658628,0.6664011
1003.515,1.2059826,-9.611969,0.5982057
1003.534,1.2215359,-9.628718,0.5587241
1003.552,1.1772687,-9.689735,0.64606214
1003.571,1.1988041,-9.68136,0.58265233
1003.59,1.1485549,-9.683753,0.5132605
1003.609,1.0935199,-9.6682,0.51445687
1003.628,1.1150553,-9.671789,0.40917268
1003.647,1.0779666,-9.693324,0.38763726
1003.666,0.85902333,-9.760324,0.46061835
1003.684,0.9391829,-9.80818,0.37447673
1003.703,1.0336994,-9.760324,0.33140594
1003.722,1.0097711,-9.757931,0.35294133
1003.741,0.99900347,-9.745967,0.40797627
1003.76,1.052842,-9.701699,0.49292147
1003.779,1.026521,-9.695718,0.53240305
1003.797,1.0169497,-9.687343,0.4881358
1003.816,0.9906286,-9.631111,0.506082
1003.835,1.0157533,-9.629914,0.5096712
1003.854,1.0253245,-9.696914,0.5132605
1003.873,1.1066805,-9.680164,0.5347959
1003.892,1.0576276,-9.705289,0.46779683
1003.91,1.0169497,-9.729217,0.47736812
1003.929,1.0588241,-9.713663,0.4546363
1003.948,1.1234303,-9.71845,0.42951167
1003.967,1.1676974,-9.712467,0.5491528
1003.986,1.2263216,-9.68495,0.53240305
1004.005,1.2203395,-9.678967,0.4941179
1004.023,1.1569297,-9.689735,0.5802595
1004.042,1.1892328,-9.678967,0.48933223
1004.061,1.1928221,-9.680164,0.465404
1004.08,1.14018,-9.677772,0.5132605
1004.099,1.1222339,-9.657433,0.45942193
1004.118,1.0205388,-9.704092,0.4977071
1004.136,1.0336994,-9.716056,0.5192425
1004.155,1.180858,-9.743574,0.3481557
1004.174,1.1952149,-9.717253,0.45942193
1004.193,1.1282159,-9.737592,0.50368917
1004.212,1.0971092,-9.742377,0.5204389
1004.231,1.247857,-9.708878,0.5192425
1004.249,1.3244274,-9.693324,0.5395815
1004.268,1.2143575,-9.675379,0.57427746
1004.287,1.314856,-9.646665,0.51445687
1004.306,1.410569,-9.716056,0.701097
