time_s,ax_ms2,ay_ms2,az_ms2
5.215,-0.119261175,0.15726912,9.797971
5.225,-0.11095628,0.16684593,9.79438
5.235,-0.11215339,0.15966332,9.801562
5.245,-0.121655375,0.16804303,9.795577
5.255,-0.120458275,0.15128362,9.795651
5.265,-0.11686697,0.15487492,9.789666
5.275,-0.11686697,0.16684593,9.788394
5.285,-0.11694179,0.16924013,9.793182
5.295,-0.11686697,0.15966332,9.789592
5.305,-0.11686697,0.15966332,9.793182
5.315,-0.10736498,0.16086042,9.789592
5.325,-0.11566987,0.16205753,9.788394
5.335,-0.11335049,0.16804303,9.801562
5.345,-0.119261175,0.16325463,9.790789
5.355,-0.11447277,0.16205753,9.790789
5.365,-0.10856208,0.16325463,9.797971
5.375,-0.12644377,0.15607202,9.792061
5.385,-0.11686697,0.15487492,9.795651
5.395,-0.119261175,0.15726912,9.795577
5.405,-0.12524667,0.16437691,9.786
5.415,-0.12539631,0.15696985,9.787197
5.425,-0.118288524,0.16175826,9.789592
5.435,-0.114697225,0.16894086,9.785925
5.445,-0.118288524,0.16894086,9.789516
5.455,-0.12187983,0.16295536,9.793182
5.465,-0.12307693,0.16534956,9.791911
5.476,-0.12068273,0.16295536,9.799093
5.486,-0.12187983,0.15704466,9.802759
5.496,-0.112303026,0.16422728,9.789592
5.506,-0.11462241,0.16422728,9.7919855
5.516,-0.11581951,0.15711948,9.790789
5.526,-0.12060791,0.15472528,9.797971
5.536,-0.11581951,0.16303018,9.7919855
5.546,-0.11581951,0.15831658,9.795577
5.556,-0.12300211,0.16662148,9.782409
5.566,-0.12419921,0.16662148,9.789592
5.576,-0.10990882,0.1643021,9.7919855
5.586,-0.11581951,0.16303018,9.79438
5.596,-0.11110593,0.1643021,9.8050785
5.606,-0.11941081,0.16303018,9.780015
5.616,-0.11941081,0.16183308,9.797971
5.626,-0.117016606,0.15711948,9.797971
5.636,-0.117016606,0.16542438,9.783606
5.646,-0.12060791,0.15584756,9.789592
5.656,-0.12292729,0.1619079,9.790789
5.666,-0.117016606,0.15592238,9.79438
5.676,-0.11222821,0.1559972,9.796774
5.686,-0.11342531,0.15831658,9.787197
5.696,-0.120533094,0.15831658,9.7919855
5.706,-0.11941081,0.1643021,9.795577
5.716,-0.109834,0.163105,9.795577
