time_s,ax_ms2,ay_ms2,az_ms2
55.497,0.08015956,0.47856453,10.091131
55.517,0.061016977,0.49052864,10.086346
55.537,0.0849452,0.4977071,10.083953
55.557,0.07298109,0.50009996,10.093524
55.577,0.0634098,0.49292147,10.100702
55.597,0.09451649,0.48095736,10.086346
55.617,0.07298109,0.4953143,10.083953
55.636,0.07537391,0.49292147,10.093524
55.656,0.06819545,0.4881358,10.095917
55.676,0.0849452,0.4881358,10.086346
55.696,0.07776674,0.50009996,10.095917
55.716,0.07776674,0.49052864,10.086346
55.736,0.07776674,0.50009996,10.083953
55.756,0.058624156,0.4977071,10.088738
55.776,0.06580263,0.48095736,10.086346
55.796,0.07058827,0.4977071,10.095917
55.815,0.06819545,0.4833502,10.093524
55.835,0.07537391,0.5024927,10.083953
55.855,0.07058827,0.4953143,10.091131
55.875,0.08015956,0.4881358,10.086346
55.894,0.07298109,0.4953143,10.071989
55.914,0.07537391,0.48095736,10.08156
55.934,0.07537391,0.4953143,10.093524
55.954,0.07298109,0.4833502,10.093524
55.974,0.07776674,0.49052864,10.095917
55.994,0.07298109,0.4977071,10.079167
56.014,0.07298109,0.4953143,10.088738
56.033,0.07298109,0.4977071,10.091131
56.053,0.08255238,0.5024927,10.095917
56.073,0.08255238,0.4833502,10.117453
56.093,0.07537391,0.47856453,10.091131
56.113,0.0634098,0.47856453,10.076775
56.133,0.07537391,0.4977071,10.086346
56.152,0.07776674,0.4881358,10.086346
56.172,0.06819545,0.485743,10.100702
56.192,0.06819545,0.4953143,10.086346
56.212,0.06580263,0.49292147,10.095917
56.232,0.07058827,0.49292147,10.091131
56.252,0.09451649,0.4833502,10.0983095
56.272,0.07537391,0.4833502,10.0983095
56.291,0.07776674,0.4833502,10.086346
56.311,0.08015956,0.4761717,10.088738
56.331,0.07776674,0.4833502,10.086346
56.351,0.06580263,0.4833502,10.08156
56.371,0.07776674,0.4761717,10.100702
56.391,0.0849452,0.47856453,10.093524
56.411,0.08015956,0.485743,10.103095
56.43,0.07298109,0.4977071,10.088738
56.45,0.06819545,0.49052864,10.088738
56.47,0.07776674,0.4977071,10.100702
56.49,0.06819545,0.4953143,10.079167
56.51,0.06819545,0.49052864,10.083953
56.53,0.06580263,0.49052864,10.100702
56.549,0.07537391,0.4761717,10.086346
56.569,0.08015956,0.4881358,10.095917
56.589,0.07058827,0.5024927,10.083953
56.609,0.07058827,0.4977071,10.093524
56.629,0.07537391,0.49292147,10.083953
56.649,0.07298109,0.4833502,10.105488
56.669,0.08015956,0.4881358,10.0983095
56.688,0.07298109,0.4881358,10.08156
56.708,0.07058827,0.50009996,10.091131
56.728,0.07058827,0.4977071,10.095917
56.748,0.06819545,0.4833502,10.091131
56.768,0.07298109,0.49052864,10.095917
56.788,0.06819545,0.4953143,10.083953
56.808,0.061016977,0.49052864,10.0983095
56.827,0.07776674,0.4977071,10.086346
56.847,0.08255238,0.49052864,10.08156
56.867,0.06819545,0.485743,10.083953
56.887,0.05623133,0.49052864,10.095917
56.907,0.0634098,0.4833502,10.093524
56.927,0.07058827,0.49292147,10.122238
56.946,0.07776674,0.49292147,10.100702
56.966,0.07537391,0.4833502,10.08156
56.986,0.06580263,0.49292147,10.086346
57.006,0.06580263,0.4977071,10.095917
57.026,0.06819545,0.48095736,10.093524
57.046,0.07298109,0.4977071,10.100702
57.066,0.0634098,0.4881358,10.091131
57.085,0.07776674,0.47138608,10.088738
57.105,0.07537391,0.4977071,10.083953
57.125,0.07537391,0.4881358,10.091131
57.145,0.06580263,0.4833502,10.083953
57.165,0.07537391,0.48095736,10.086346
57.185,0.0634098,0.4761717,10.088738
57.205,0.07776674,0.4833502,10.069596
57.225,0.06580263,0.4977071,10.103095
57.245,0.07058827,0.485743,10.0983095
57.264,0.07776674,0.48095736,10.091131
57.284,0.07298109,0.4833502,10.083953
57.304,0.07776674,0.4977071,10.095917
57.324,0.07058827,0.49052864,10.086346
57.343,0.07058827,0.485743,10.093524
57.363,0.07537391,0.49292147,10.093524
57.383,0.07537391,0.4833502,10.086346
57.403,0.07298109,0.4881358,10.088738
57.423,0.058624156,0.49292147,10.091131
57.443,0.07298109,0.4761717,10.093524
57.463,0.07776674,0.4881358,10.093524
57.482,0.07298109,0.4953143,10.083953
57.502,0.07058827,0.49052864,10.086346
57.522,0.0849452,0.5072784,10.076775
57.542,0.06580263,0.49292147,10.110274
57.562,0.07537391,0.49052864,10.095917
57.582,0.07058827,0.48095736,10.088738
57.602,0.0849452,0.5024927,10.08156
57.621,0.07537391,0.4761717,10.088738
57.641,0.07298109,0.4881358,10.0983095
57.661,0.07537391,0.49052864,10.0983095
57.681,0.0849452,0.4953143,10.091131
57.701,0.08733802,0.47856453,10.08156
57.721,0.07537391,0.49292147,10.086346
57.74,0.07537391,0.4881358,10.095917
57.76,0.07058827,0.48095736,10.103095
57.78,0.06580263,0.49052864,10.079167
57.8,0.06819545,0.4833502,10.086346
57.82,0.061016977,0.485743,10.093524
57.84,0.06580263,0.47856453,10.095917
57.86,0.058624156,0.4953143,10.086346
57.879,0.06580263,0.47856453,10.074382
57.899,0.07298109,0.4833502,10.095917
57.919,0.08015956,0.49292147,10.086346
57.939,0.08015956,0.485743,10.095917
57.959,0.07058827,0.50009996,10.083953
57.979,0.08015956,0.485743,10.079167
57.999,0.07298109,0.4881358,10.095917
58.018,0.08973085,0.4833502,10.091131
58.038,0.08733802,0.485743,10.093524
58.058,0.08015956,0.49052864,10.088738
58.078,0.07537391,0.49052864,10.091131
58.098,0.07298109,0.47856453,10.100702
58.118,0.07537391,0.4833502,10.091131
58.137,0.06580263,0.50009996,10.086346
58.157,0.07537391,0.4881358,10.093524
58.177,0.06819545,0.5024927,10.083953
58.197,0.08733802,0.4953143,10.103095
58.217,0.07776674,0.49292147,10.0983095
58.237,0.08015956,0.485743,10.093524
58.257,0.061016977,0.48095736,10.095917
58.276,0.07298109,0.49052864,10.095917
58.296,0.07537391,0.4881358,10.091131
58.316,0.08015956,0.49292147,10.091131
58.336,0.07298109,0.49052864,10.086346
58.356,0.07776674,0.4977071,10.091131
58.376,0.0634098,0.48095736,10.091131
58.396,0.07537391,0.4953143,10.095917
58.415,0.07298109,0.49292147,10.0983095
58.435,0.07537391,0.4953143,10.0983095
58.455,0.07776674,0.4953143,10.091131
58.475,0.07058827,0.4881358,10.095917
58.495,0.07298109,0.4833502,10.088738
58.515,0.08255238,0.4833502,10.105488
58.534,0.07058827,0.4953143,10.088738
58.554,0.0849452,0.4761717,10.0983095
58.574,0.049052864,0.4953143,10.0983095
58.594,0.08733802,0.48095736,10.0983095
58.614,0.0634098,0.485743,10.095917
58.634,0.06580263,0.49052864,10.088738
58.654,0.08973085,0.485743,10.095917
58.673,0.0849452,0.49292147,10.083953
58.693,0.051445685,0.4833502,10.095917
58.713,0.08973085,0.49292147,10.083953
58.733,0.07776674,0.49052864,10.0983095
58.753,0.0634098,0.47138608,10.086346
58.773,0.058624156,0.47138608,10.127024
58.793,0.05383851,0.5072784,10.127024
58.812,0.07537391,0.46181476,10.110274
58.832,0.07537391,0.5024927,10.0983095
58.852,0.061016977,0.485743,10.086346
58.872,0.07298109,0.48095736,10.088738
58.892,0.07776674,0.485743,10.086346
58.912,0.09930214,0.46660042,10.083953
58.932,0.07058827,0.50488555,10.095917
58.951,0.046660043,0.4833502,10.088738
58.971,0.039481573,0.50009996,10.088738
58.991,0.09212367,0.47138608,10.088738
59.011,0.09451649,0.4953143,10.093524
59.031,0.12801601,0.53599226,10.024133
59.051,-0.008374879,0.55513483,10.040882
59.07,0.14237295,0.44506502,10.028918
59.09,0.08255238,0.49292147,10.052846
59.11,0.025124637,0.5024927,10.110274
59.13,0.17108682,0.3182454,10.3017
59.15,-0.16630118,0.78723866,9.978668
59.17,0.29312077,0.2847459,9.394221
59.19,0.17826529,0.6652047,10.021739
59.209,0.07537391,0.4761717,10.3017
59.229,0.061016977,0.4331009,10.095917
59.249,-0.008374879,0.5766702,10.043275
59.269,0.096909314,0.4546363,10.095917
59.289,0.049052864,0.5288138,10.069596
59.309,0.106480606,0.4235296,10.086346
59.329,0.06819545,0.526421,10.083953
59.348,0.08973085,0.4546363,10.093524
59.368,0.0634098,0.4977071,10.100702
59.388,0.0634098,0.5168497,10.083953
59.408,0.07058827,0.46899325,10.083953
59.428,0.07298109,0.4953143,10.0983095
59.448,0.08733802,0.49292147,10.093524
59.467,0.0634098,0.49292147,10.0983095
59.487,0.07298109,0.4761717,10.100702
59.507,0.07298109,0.48095736,10.086346
59.527,0.061016977,0.485743,10.103095
59.547,0.08015956,0.47856453,10.095917
59.567,0.07298109,0.485743,10.08156
59.587,0.07537391,0.4833502,10.091131
59.606,0.07298109,0.50009996,10.093524
59.626,0.06580263,0.4881358,10.083953
59.646,0.07776674,0.4977071,10.0983095
59.666,0.07537391,0.49052864,10.08156
59.686,0.06580263,0.4833502,10.095917
59.706,0.07298109,0.485743,10.076775
59.726,0.07298109,0.4953143,10.088738
59.745,0.07537391,0.485743,10.093524
59.765,0.06819545,0.4977071,10.08156
59.785,0.07537391,0.4881358,10.088738
59.805,0.06819545,0.4953143,10.088738
59.825,0.07776674,0.485743,10.100702
59.845,0.07058827,0.4977071,10.095917
59.864,0.07298109,0.4881358,10.091131
59.884,0.0849452,0.4953143,10.086346
59.904,0.07298109,0.49052864,10.093524
59.924,0.07776674,0.47856453,10.091131
59.944,0.06819545,0.47856453,10.083953
59.964,0.06580263,0.49292147,10.095917
59.984,0.08015956,0.485743,10.091131
60.003,0.06580263,0.4761717,10.088738
60.023,0.07298109,0.4953143,10.093524
60.043,0.06580263,0.5024927,10.093524
60.063,0.09212367,0.4953143,10.0983095
60.083,0.07537391,0.49292147,10.0983095
60.103,0.06819545,0.4833502,10.088738
60.123,0.08015956,0.4881358,10.088738
60.142,0.08733802,0.4833502,10.093524
60.162,0.07537391,0.4977071,10.091131
60.182,0.07776674,0.4953143,10.100702
60.202,0.08015956,0.4953143,10.100702
60.222,0.07058827,0.49052864,10.08156
60.242,0.07776674,0.49052864,10.08156
60.261,0.07058827,0.50009996,10.088738
60.281,0.08015956,0.49052864,10.088738
60.301,0.07776674,0.50488555,10.088738
60.321,0.07776674,0.4761717,10.095917
60.341,0.07537391,0.4977071,10.091131
60.361,0.07537391,0.4953143,10.083953
60.381,0.07298109,0.4833502,10.083953
60.4,0.0634098,0.4977071,10.093524
60.42,0.08973085,0.4761717,10.088738
60.44,0.07776674,0.4881358,10.095917
60.46,0.07058827,0.49052864,10.088738
60.48,0.06819545,0.47856453,10.095917
60.5,0.0634098,0.48095736,10.091131
60.52,0.07298109,0.4881358,10.0983095
60.539,0.07298109,0.49052864,10.083953
60.559,0.07298109,0.50009996,10.095917
60.579,0.07298109,0.4881358,10.093524
60.599,0.08015956,0.485743,10.093524
60.619,0.06819545,0.50009996,10.091131
60.639,0.09212367,0.49292147,10.095917
60.659,0.0634098,0.4833502,10.103095
60.678,0.07058827,0.4833502,10.095917
60.698,0.06819545,0.49052864,10.086346
60.718,0.07776674,0.4953143,10.083953
60.738,0.07537391,0.49292147,10.08156
60.758,0.06580263,0.50488555,10.0983095
60.778,0.07058827,0.49292147,10.086346
60.797,0.07298109,0.4881358,10.093524
